step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000001e-03	2.974012e-08	2.990000e-02	
200	1.000000e-01	9.000001e-03	1.227392e-07	2.990000e-02	
300	1.000000e-01	9.000001e-03	2.679183e-07	2.990000e-02	
400	1.000000e-01	9.000001e-03	4.352801e-07	2.990000e-02	
500	1.000000e-01	9.000001e-03	6.230079e-07	2.990000e-02	
600	1.000000e-01	9.000001e-03	8.296488e-07	2.990000e-02	
700	1.000000e-01	9.000001e-03	1.054045e-06	2.990000e-02	
800	1.000000e-01	9.000001e-03	1.295275e-06	2.990000e-02	
900	1.000000e-01	9.000001e-03	1.552599e-06	2.990000e-02	
1000	1.000000e-01	9.000001e-03	1.825421e-06	2.990000e-02	
1100	1.000000e-01	9.000001e-03	2.113258e-06	2.990000e-02	
1200	1.000000e-01	9.000001e-03	2.415717e-06	2.990000e-02	
1300	1.000000e-01	9.000001e-03	2.732478e-06	2.990000e-02	
1400	1.000000e-01	9.000001e-03	3.063285e-06	2.990000e-02	
1500	1.000000e-01	9.000001e-03	3.407926e-06	2.990000e-02	
1600	1.000000e-01	9.000001e-03	3.766238e-06	2.990000e-02	
1700	1.000000e-01	9.000001e-03	4.138091e-06	2.990000e-02	
1800	1.000000e-01	9.000001e-03	4.523387e-06	2.990000e-02	
1900	1.000000e-01	9.000001e-03	4.922057e-06	2.990000e-02	
2000	1.000000e-01	9.000001e-03	5.334052e-06	2.990000e-02	
2100	1.000000e-01	9.000001e-03	5.759349e-06	2.990000e-02	
2200	1.000000e-01	9.000001e-03	6.197940e-06	2.990000e-02	
2300	1.000000e-01	9.000001e-03	6.649836e-06	2.990000e-02	
2400	1.000000e-01	9.000001e-03	7.115060e-06	2.990000e-02	
2500	1.000000e-01	9.000001e-03	7.593652e-06	2.990000e-02	
2600	1.000000e-01	9.000001e-03	8.085664e-06	2.990000e-02	
2700	1.000000e-01	9.000001e-03	8.591162e-06	2.990000e-02	
2800	1.000000e-01	9.000001e-03	9.110221e-06	2.990000e-02	
2900	1.000000e-01	9.000001e-03	9.642922e-06	2.990000e-02	
3000	1.000000e-01	9.000001e-03	1.018937e-05	2.990000e-02	
3100	1.000000e-01	9.000001e-03	1.074966e-05	2.990000e-02	
3200	1.000000e-01	9.000001e-03	1.132390e-05	2.990000e-02	
3300	1.000000e-01	9.000001e-03	1.191222e-05	2.990000e-02	
3400	1.000000e-01	9.000001e-03	1.251475e-05	2.990000e-02	
3500	1.000000e-01	9.000001e-03	1.313163e-05	2.990000e-02	
3600	1.000000e-01	9.000001e-03	1.376298e-05	2.990000e-02	
3700	1.000000e-01	9.000001e-03	1.440870e-05	2.990000e-02	
3800	1.000000e-01	9.000001e-03	1.506532e-05	2.990000e-02	
3900	1.000000e-01	9.000001e-03	1.573301e-05	2.990000e-02	
4000	1.000000e-01	9.000001e-03	1.641196e-05	2.990000e-02	
4100	1.000000e-01	9.000001e-03	1.710237e-05	2.990000e-02	
4200	1.000000e-01	9.000001e-03	1.780442e-05	2.990000e-02	
4300	1.000000e-01	9.000001e-03	1.851831e-05	2.990000e-02	
4400	1.000000e-01	9.000001e-03	1.924425e-05	2.990000e-02	
4500	1.000000e-01	9.000001e-03	1.998243e-05	2.990000e-02	
