step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000001e-03	2.974030e-08	2.990000e-02	
200	1.000000e-01	9.000001e-03	1.227394e-07	2.990000e-02	
300	1.000000e-01	9.000001e-03	2.679185e-07	2.990000e-02	
400	1.000000e-01	9.000001e-03	4.352803e-07	2.990000e-02	
500	1.000000e-01	9.000001e-03	6.230081e-07	2.990000e-02	
600	1.000000e-01	9.000001e-03	8.296489e-07	2.990000e-02	
700	1.000000e-01	9.000001e-03	1.054045e-06	2.990000e-02	
800	1.000000e-01	9.000001e-03	1.295275e-06	2.990000e-02	
900	1.000000e-01	9.000001e-03	1.552599e-06	2.990000e-02	
1000	1.000000e-01	9.000001e-03	1.825421e-06	2.990000e-02	
1100	1.000000e-01	9.000001e-03	2.113258e-06	2.990000e-02	
1200	1.000000e-01	9.000001e-03	2.415717e-06	2.990000e-02	
1300	1.000000e-01	9.000001e-03	2.732478e-06	2.990000e-02	
1400	1.000000e-01	9.000001e-03	3.063283e-06	2.990000e-02	
1500	1.000000e-01	9.000001e-03	3.407924e-06	2.990000e-02	
1600	1.000000e-01	9.000001e-03	3.766236e-06	2.990000e-02	
1700	1.000000e-01	9.000001e-03	4.138089e-06	2.990000e-02	
1800	1.000000e-01	9.000001e-03	4.523385e-06	2.990000e-02	
1900	1.000000e-01	9.000001e-03	4.922055e-06	2.990000e-02	
2000	1.000000e-01	9.000001e-03	5.334050e-06	2.990000e-02	
2100	1.000000e-01	9.000001e-03	5.759347e-06	2.990000e-02	
2200	1.000000e-01	9.000001e-03	6.197938e-06	2.990000e-02	
2300	1.000000e-01	9.000001e-03	6.649834e-06	2.990000e-02	
2400	1.000000e-01	9.000001e-03	7.115058e-06	2.990000e-02	
2500	1.000000e-01	9.000001e-03	7.593649e-06	2.990000e-02	
2600	1.000000e-01	9.000001e-03	8.085662e-06	2.990000e-02	
2700	1.000000e-01	9.000001e-03	8.591160e-06	2.990000e-02	
2800	1.000000e-01	9.000001e-03	9.110218e-06	2.990000e-02	
2900	1.000000e-01	9.000001e-03	9.642923e-06	2.990000e-02	
3000	1.000000e-01	9.000001e-03	1.018937e-05	2.990000e-02	
3100	1.000000e-01	9.000001e-03	1.074966e-05	2.990000e-02	
3200	1.000000e-01	9.000001e-03	1.132390e-05	2.990000e-02	
3300	1.000000e-01	9.000001e-03	1.191223e-05	2.990000e-02	
3400	1.000000e-01	9.000001e-03	1.251476e-05	2.990000e-02	
3500	1.000000e-01	9.000001e-03	1.313163e-05	2.990000e-02	
3600	1.000000e-01	9.000001e-03	1.376299e-05	2.990000e-02	
3700	1.000000e-01	9.000001e-03	1.440871e-05	2.990000e-02	
3800	1.000000e-01	9.000001e-03	1.506532e-05	2.990000e-02	
3900	1.000000e-01	9.000001e-03	1.573301e-05	2.990000e-02	
4000	1.000000e-01	9.000001e-03	1.641196e-05	2.990000e-02	
4100	1.000000e-01	9.000001e-03	1.710237e-05	2.990000e-02	
4200	1.000000e-01	9.000001e-03	1.780442e-05	2.990000e-02	
4300	1.000000e-01	9.000001e-03	1.851832e-05	2.990000e-02	
4400	1.000000e-01	9.000001e-03	1.924425e-05	2.990000e-02	
4500	1.000000e-01	9.000001e-03	1.998244e-05	2.990000e-02	
4600	1.000000e-01	9.000002e-03	2.073307e-05	2.990000e-02	
4700	1.000000e-01	9.000002e-03	2.149637e-05	2.990000e-02	
4800	1.000000e-01	9.000002e-03	2.227254e-05	2.990000e-02	
4900	1.000000e-01	9.000002e-03	2.306180e-05	2.990000e-02	
5000	1.000000e-01	9.000002e-03	2.386438e-05	2.990000e-02	
5100	1.000000e-01	9.000002e-03	2.468050e-05	2.990000e-02	
5200	1.000000e-01	9.000002e-03	2.551038e-05	2.990000e-02	
5300	1.000000e-01	9.000002e-03	2.635426e-05	2.990000e-02	
5400	1.000000e-01	9.000002e-03	2.721238e-05	2.990000e-02	
5500	1.000000e-01	9.000002e-03	2.808497e-05	2.990000e-02	
5600	1.000000e-01	9.000002e-03	2.897229e-05	2.990000e-02	
5700	1.000000e-01	9.000002e-03	2.987457e-05	2.990000e-02	
5800	1.000000e-01	9.000002e-03	3.079208e-05	2.990000e-02	
5900	1.000000e-01	9.000002e-03	3.172506e-05	2.990000e-02	
6000	1.000000e-01	9.000002e-03	3.267378e-05	2.990000e-02	
6100	1.000000e-01	9.000002e-03	3.363850e-05	2.990000e-02	
6200	1.000000e-01	9.000002e-03	3.461949e-05	2.990000e-02	
6300	1.000000e-01	9.000002e-03	3.561703e-05	2.990000e-02	
6400	1.000000e-01	9.000002e-03	3.663140e-05	2.990000e-02	
6500	1.000000e-01	9.000002e-03	3.766288e-05	2.990000e-02	
6600	1.000000e-01	9.000002e-03	3.871176e-05	2.990000e-02	
6700	1.000000e-01	9.000002e-03	3.977833e-05	2.990000e-02	
6800	1.000000e-01	9.000002e-03	4.086289e-05	2.990000e-02	
6900	1.000000e-01	9.000002e-03	4.196575e-05	2.990000e-02	
7000	1.000000e-01	9.000002e-03	4.308721e-05	2.990000e-02	
7100	1.000000e-01	9.000002e-03	4.422759e-05	2.990000e-02	
7200	1.000000e-01	9.000002e-03	4.538720e-05	2.990000e-02	
7300	1.000000e-01	9.000002e-03	4.656638e-05	2.990000e-02	
7400	1.000000e-01	9.000002e-03	4.776544e-05	2.990000e-02	
7500	1.000000e-01	9.000002e-03	4.898474e-05	2.990000e-02	
7600	1.000000e-01	9.000002e-03	5.022460e-05	2.990000e-02	
7700	1.000000e-01	9.000002e-03	5.148537e-05	2.990000e-02	
7800	1.000000e-01	9.000002e-03	5.276741e-05	2.990000e-02	
7900	1.000000e-01	9.000002e-03	5.407108e-05	2.990000e-02	
8000	1.000000e-01	9.000002e-03	5.539674e-05	2.990000e-02	
8100	1.000000e-01	9.000003e-03	5.674476e-05	2.990000e-02	
8200	1.000000e-01	9.000003e-03	5.811552e-05	2.990000e-02	
8300	1.000000e-01	9.000003e-03	5.950940e-05	2.990000e-02	
8400	1.000000e-01	9.000003e-03	6.092680e-05	2.990000e-02	
8500	1.000000e-01	9.000003e-03	6.236810e-05	2.990000e-02	
8600	1.000000e-01	9.000003e-03	6.383372e-05	2.990000e-02	
8700	1.000000e-01	9.000003e-03	6.532406e-05	2.990000e-02	
8800	1.000000e-01	9.000003e-03	6.683954e-05	2.990000e-02	
8900	1.000000e-01	9.000003e-03	6.838058e-05	2.990000e-02	
9000	1.000000e-01	9.000003e-03	6.994762e-05	2.990000e-02	
9100	1.000000e-01	9.000003e-03	7.154109e-05	2.990000e-02	
9200	1.000000e-01	9.000003e-03	7.316145e-05	2.990000e-02	
9300	1.000000e-01	9.000003e-03	7.480913e-05	2.989999e-02	
9400	1.000000e-01	9.000003e-03	7.648461e-05	2.989999e-02	
9500	1.000000e-01	9.000003e-03	7.818835e-05	2.989999e-02	
9600	1.000000e-01	9.000003e-03	7.992083e-05	2.989999e-02	
9700	1.000000e-01	9.000003e-03	8.168253e-05	2.989999e-02	
9800	1.000000e-01	9.000003e-03	8.347396e-05	2.989999e-02	
9900	1.000000e-01	9.000003e-03	8.529560e-05	2.989999e-02	
10000	1.000000e-01	9.000003e-03	8.714796e-05	2.989999e-02	
10100	1.000000e-01	9.000004e-03	8.903158e-05	2.989999e-02	
10200	1.000000e-01	9.000004e-03	9.094697e-05	2.989999e-02	
10300	1.000000e-01	9.000004e-03	9.289467e-05	2.989999e-02	
10400	1.000000e-01	9.000004e-03	9.487522e-05	2.989999e-02	
10500	1.000000e-01	9.000004e-03	9.688918e-05	2.989999e-02	
10600	1.000000e-01	9.000004e-03	9.893712e-05	2.989999e-02	
10700	1.000000e-01	9.000004e-03	1.010196e-04	2.989999e-02	
10800	1.000000e-01	9.000004e-03	1.031372e-04	2.989999e-02	
10900	1.000000e-01	9.000004e-03	1.052905e-04	2.989999e-02	
11000	1.000000e-01	9.000004e-03	1.074802e-04	2.989999e-02	
11100	1.000000e-01	9.000004e-03	1.097068e-04	2.989999e-02	
11200	1.000000e-01	9.000004e-03	1.119709e-04	2.989999e-02	
11300	1.000000e-01	9.000004e-03	1.142733e-04	2.989999e-02	
11400	1.000000e-01	9.000004e-03	1.166144e-04	2.989999e-02	
11500	1.000000e-01	9.000004e-03	1.189951e-04	2.989999e-02	
11600	1.000000e-01	9.000005e-03	1.214159e-04	2.989999e-02	
11700	1.000000e-01	9.000005e-03	1.238776e-04	2.989999e-02	
11800	1.000000e-01	9.000005e-03	1.263808e-04	2.989999e-02	
11900	1.000000e-01	9.000005e-03	1.289262e-04	2.989999e-02	
12000	1.000000e-01	9.000005e-03	1.315146e-04	2.989999e-02	
12100	1.000000e-01	9.000005e-03	1.341466e-04	2.989999e-02	
12200	1.000000e-01	9.000005e-03	1.368230e-04	2.989999e-02	
12300	1.000000e-01	9.000005e-03	1.395445e-04	2.989999e-02	
12400	1.000000e-01	9.000005e-03	1.423120e-04	2.989999e-02	
12500	1.000000e-01	9.000005e-03	1.451262e-04	2.989999e-02	
12600	1.000000e-01	9.000005e-03	1.479878e-04	2.989999e-02	
12700	1.000000e-01	9.000005e-03	1.508977e-04	2.989999e-02	
12800	1.000000e-01	9.000006e-03	1.538566e-04	2.989999e-02	
12900	1.000000e-01	9.000006e-03	1.568655e-04	2.989999e-02	
13000	1.000000e-01	9.000006e-03	1.599252e-04	2.989999e-02	
13100	1.000000e-01	9.000006e-03	1.630364e-04	2.989999e-02	
13200	1.000000e-01	9.000006e-03	1.662002e-04	2.989999e-02	
13300	1.000000e-01	9.000006e-03	1.694173e-04	2.989999e-02	
13400	1.000000e-01	9.000006e-03	1.726886e-04	2.989999e-02	
13500	1.000000e-01	9.000006e-03	1.760152e-04	2.989999e-02	
13600	1.000000e-01	9.000006e-03	1.793979e-04	2.989999e-02	
13700	1.000000e-01	9.000006e-03	1.828376e-04	2.989999e-02	
13800	1.000000e-01	9.000006e-03	1.863353e-04	2.989999e-02	
13900	1.000000e-01	9.000007e-03	1.898921e-04	2.989999e-02	
14000	1.000000e-01	9.000007e-03	1.935088e-04	2.989999e-02	
14100	1.000000e-01	9.000007e-03	1.971866e-04	2.989999e-02	
14200	1.000000e-01	9.000007e-03	2.009264e-04	2.989999e-02	
14300	1.000000e-01	9.000007e-03	2.047293e-04	2.989999e-02	
14400	1.000000e-01	9.000007e-03	2.085963e-04	2.989999e-02	
14500	1.000000e-01	9.000007e-03	2.125286e-04	2.989999e-02	
